currency,image_url,material,price,product_type,sizes,styles
,,Paper,,,8.7 W x 11.4 H x 0.4 in,"Abstract Expressionism,Fine Art,Pop Art"
USD,https://images.saatchiart.com/saatchi/1283465/art/7680420/6748696-KZAFWZAU-7.jpg,Canvas,0.00,product,47.2 W x 59.1 H x 1.6 in,Abstract
USD,https://images.saatchiart.com/saatchi/385761/art/7967994/7035437-MGQHLKMM-7.jpg,Canvas,1030,product,12 W x 12 H x 0.8 in,"Realism,Fine Art,Impressionism"
,,Canvas,,,86 W x 72 H x 1 in,"Expressionism,Fine Art,Figurative,Conceptual,Surrealism"
,,Canvas,,,31.5 W x 39.4 H x 1 in,"Figurative,Impressionism,Realism"
,,"Canvas,Paper,Wood,Other",,,48 W x 48 H x 2 in,"Fine Art,Realism,Surrealism,Abstract"
USD,https://images.saatchiart.com/saatchi/1052382/art/4197643/3267493-ZGRBVERV-7.jpg,Canvas,0.00,product,27.6 W x 15.7 H x 0.8 in,"Photorealism,Realism,Street Art,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/17460/art/2446294/1516313-7.jpg,Wood,0.00,product,6 W x 6 H x 0.8 in,Neo-Abstract
USD,https://images.saatchiart.com/saatchi/1154246/art/6963635/6032971-IMNXLRKM-7.jpg,Canvas,0.00,product,11.8 W x 11.8 H x 0.7 in,"Abstract,Minimalism,Fine Art,Realism,Impressionism"
,,Canvas,,,23.6 W x 31.5 H x 0.8 in,Figurative
,,Paper,,,15 W x 22 H x 0.1 in,"Abstract,Impressionism,Surrealism,Folk"
,,Canvas,,,23.6 W x 15.7 H x 1.2 in,"Fine Art,Realism"
,,"Cardboard,Paper",,,6.1 W x 9.3 H x 0.1 in,"Abstract Expressionism,Abstract,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1283465/art/7816561/6884476-RQOWZMHL-7.jpg,Canvas,0.00,product,55.1 W x 55.1 H x 1.6 in,Abstract
USD,https://images.saatchiart.com/saatchi/411093/art/2991643/2061536-ZOTHISAQ-7.jpg,Canvas,0.00,product,47.2 W x 31.5 H x 1 in,"Expressionism,Fine Art,Portraiture,Modern,Photorealism"
USD,https://images.saatchiart.com/saatchi/17460/art/181000/84214-MKSZTXNY-7.jpg,Canvas,0.00,product,30 W x 40 H x 1.5 in,Abstract
,,Canvas,,,60.6 W x 39.4 H x 0.8 in,"Abstract,Cubism,Conceptual"
USD,https://images.saatchiart.com/saatchi/1004946/art/4101532/3171384-TGJSHAGN-7.jpg,Paper,0.00,product,14 W x 18 H x 1 in,Abstract
USD,https://images.saatchiart.com/saatchi/1154246/art/7506809/6575673-JFMJGDMX-7.jpg,Canvas,0.00,product,23.6 W x 19.7 H x 0.7 in,"Abstract,Abstract Expressionism,Expressionism,Fine Art,Minimalism"
USD,https://images.saatchiart.com/saatchi/1013166/art/6943863/6013205-DAHVZALT-7.jpg,Canvas,0.00,product,12 W x 9 H x 0.8 in,"Abstract,Abstract Expressionism,Art Deco,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/56416/art/7867608/6935426-BLZFXUOR-7.jpg,Canvas,0.00,product,63 W x 39.4 H x 1.2 in,"Abstract Expressionism,Expressionism,Abstract,Impressionism"
USD,https://images.saatchiart.com/saatchi/17460/art/181035/84554-7.jpg,Canvas,0.00,product,60 W x 40 H x 1.5 in,Neo-Abstract
USD,https://images.saatchiart.com/saatchi/17460/art/181022/84551-EEKYLRQC-7.jpg,"Canvas,Cardboard",0.00,product,6 W x 8 H x 0.3 in,Abstract
USD,https://images.saatchiart.com/saatchi/1004946/art/7588527/6657141-ROSBNDMA-7.jpg,Cardboard,0.00,product,7.1 W x 9.1 H x 0.1 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1013166/art/6427457/5497209-PWLSXPJE-7.jpg,Canvas,0.00,product,49 W x 55 H x 2 in,"Abstract,Abstract Expressionism,Art Deco,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/780747/art/6012021/5081811-BGREWYMQ-7.jpg,Canvas,0.00,product,27.6 W x 31.5 H x 2.4 in,"Figurative,Portraiture,Surrealism"
USD,https://images.saatchiart.com/saatchi/1004946/art/7861824/6929658-HSRAEWFH-7.jpg,Canvas,0.00,product,15.7 W x 19.7 H x 0.8 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1033525/art/7551475/6620201-DFOQGYFC-7.jpg,Wood,0.00,product,47.2 W x 23.6 H x 0.4 in,"Abstract,Figurative,Modern,Art Deco,Pop Art"
USD,https://images.saatchiart.com/saatchi/1004946/art/7149565/6218797-OAKIGOAP-7.jpg,Cardboard,0.00,product,12 W x 16 H x 0.5 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/773195/art/7784672/6852666-MJBVBLYN-7.jpg,Canvas,0.00,product,39.4 W x 11.8 H x 1.2 in,"Fine Art,Impressionism,Realism"
USD,https://images.saatchiart.com/saatchi/1004946/art/7614009/6682581-NMKTDUIX-7.jpg,Cardboard,0.00,product,7.1 W x 9.1 H x 0.2 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1351689/art/7811232/6879164-XBNQXYSX-7.jpg,Canvas,0.00,product,78.7 W x 63 H x 1.2 in,"Abstract,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/162409/art/5560049/4629861-GALDSJGM-7.jpg,Cardboard,0.00,product,19.7 W x 15.7 H x 0.2 in,Surrealism
USD,https://images.saatchiart.com/saatchi/773195/art/6091001/5160785-KAHSLZSH-7.jpg,Canvas,0.00,product,23.6 W x 31.5 H x 1.2 in,"Realism,Fine Art"
USD,https://images.saatchiart.com/saatchi/1141997/art/5679233/4749039-LDCYTBNV-7.jpg,Canvas,0.00,product,24 W x 36 H x 1.5 in,"Expressionism,Fine Art,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1646388/art/7888761/6956501-FXILGBBF-7.jpg,Canvas,0.00,product,60 W x 48 H x 1.5 in,"Abstract,Abstract Expressionism,Art Deco,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/792749/art/7970827/7038262-VGDFFYEY-7.jpg,Canvas,4300,product,63 W x 47.2 H x 0.8 in,Abstract
USD,https://images.saatchiart.com/saatchi/693863/art/4130900/3200752-NZRNJXKU-7.jpg,Paper,660,product,22 W x 29.9 H x 0.1 in,"Abstract,Modern,Illustration,Minimalism,Fine Art"
USD,https://images.saatchiart.com/saatchi/907059/art/7962874/7030333-YLHRRGVP-7.jpg,Canvas,0.00,product,39 W x 53 H x 0.1 in,"Abstract,Abstract Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/338603/art/6774997/5844637-BHXMHBBO-7.jpg,"Soft (Yarn, Cotton, Fabric),Wood",690,product,15.7 W x 15.7 H x 1.6 in,"Abstract,Minimalism"
USD,https://images.saatchiart.com/saatchi/913673/art/5071791/4141613-TYWAPOFL-7.jpg,Canvas,530,product,11.8 W x 19.7 H x 1.2 in,"Abstract,Abstract Expressionism,Figurative,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/1099993/art/7784863/6852856-IDKIXXOT-7.jpg,Canvas,1000,product,22 W x 22 H x 1.6 in,"Abstract,Fine Art,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/52548/art/7970607/7038042-XIKDNTKO-7.jpg,Paper,690,product,19.7 W x 27.6 H x 0.4 in,"Figurative,Portraiture,Pop Art,Illustration"
USD,https://images.saatchiart.com/saatchi/41145/art/7187245/6256473-YAFCKMIR-7.jpg,Canvas,7000,product,53.1 W x 46.1 H x 2 in,"Surrealism,Figurative,Realism"
USD,https://images.saatchiart.com/saatchi/848818/art/3207336/2277223-VLMENLHI-7.jpg,Paper,200,product,8 W x 11 H x 0.1 in,"Abstract,Abstract Expressionism,Art Deco,Conceptual,Fine Art"
USD,https://images.saatchiart.com/saatchi/338603/art/2411538/1481613-7.jpg,Canvas,1160,product,23.6 W x 23.6 H x 1.2 in,"Figurative,Portraiture"
USD,https://images.saatchiart.com/saatchi/849695/art/4108142/3177994-PPUTZHVI-7.jpg,Paper,8810,product,39.4 W x 27.6 H x 0 in,Expressionism
USD,https://images.saatchiart.com/saatchi/76218/art/3866033/2935916-JMFXBQNI-7.jpg,Canvas,930,product,26.2 W x 27 H x 1.5 in,Figurative
USD,https://images.saatchiart.com/saatchi/483070/art/4318829/3388669-UFEWUFNB-7.jpg,Canvas,9800,product,54 W x 72 H x 2.5 in,"Abstract,Abstract Expressionism,Modern,Street Art"
USD,https://images.saatchiart.com/saatchi/418393/art/7723433/6791561-PAZMYMSH-7.jpg,Canvas,5650,product,35 W x 56.7 H x 0.8 in,"Abstract,Abstract Expressionism,Expressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/1346587/art/7535371/6604133-FPWRHBYO-7.jpg,Canvas,830,product,19.7 W x 39.4 H x 0.8 in,"Fine Art,Realism"
USD,https://images.saatchiart.com/saatchi/761821/art/7578333/6647015-BDKPSTRK-7.jpg,Paper,280,product,16.5 W x 11.8 H x 0 in,"Abstract,Illustration,Modern,Fine Art"
USD,https://images.saatchiart.com/saatchi/338603/art/2393016/1463118-7.jpg,Canvas,1160,product,23.6 W x 23.6 H x 1.2 in,Figurative
USD,https://images.saatchiart.com/saatchi/780747/art/3765524/2835408-POXBKJXF-7.jpg,"Canvas,Wood,Aluminium",0.00,product,23.6 W x 31.5 H x 0.8 in,"Figurative,Realism,Portraiture,Illustration"
USD,https://images.saatchiart.com/saatchi/1004946/art/5896937/4966735-ZGLUZFHX-7.jpg,Canvas,0.00,product,35 W x 43 H x 2 in,"Abstract,Abstract Expressionism,Expressionism,Modern,Modernart"
USD,https://images.saatchiart.com/saatchi/693863/art/5898965/4968763-TEYUOBTM-7.jpg,Canvas,3600,product,47.2 W x 39.4 H x 1.1 in,"Abstract Expressionism,Abstract,Art Deco,Surrealism,Modern"
USD,https://images.saatchiart.com/saatchi/1004946/art/5804587/4874387-ABFXVNZH-7.jpg,Canvas,0.00,product,35 W x 43 H x 2 in,"Abstract,Expressionism,Abstract Expressionism,Modern,Contemporary Art"
USD,https://images.saatchiart.com/saatchi/542308/art/4327103/3396943-OYEHSXRG-7.jpg,Paper,0.00,product,12 W x 9 H x 0.1 in,"Abstract,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/1141997/art/6446453/5516189-TIXFGIUP-7.jpg,Canvas,0.00,product,12 W x 24 H x 0.8 in,"Abstract,Abstract Expressionism,Expressionism,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/1283465/art/7816555/6884470-ZRDHWQTS-7.jpg,Canvas,0.00,product,57.9 W x 62.2 H x 1.6 in,"Abstract,Abstract Expressionism,colourfield painting,acrylic pouring,painting"
USD,https://images.saatchiart.com/saatchi/162409/art/5560023/4629835-QCJKXQXR-7.jpg,Cardboard,0.00,product,19.7 W x 15.7 H x 0.2 in,Surrealism
USD,https://images.saatchiart.com/saatchi/1646388/art/7888629/6956369-QDSCFHIW-7.jpg,Canvas,0.00,product,36 W x 60 H x 1.5 in,"Abstract,Abstract Expressionism,Art Deco,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1004946/art/5804789/4874589-SBNPOTBE-7.jpg,Paper,0.00,product,13.8 W x 17.3 H x 0.8 in,"Abstract,Expressionism,Modern,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/747846/art/7945586/7013143-IBYVEQYF-7.jpg,Canvas,0.00,product,24 W x 30 H x 1.5 in,"Expressionism,Impressionism,Colorist,Modern,Contemporary"
USD,https://images.saatchiart.com/saatchi/1013166/art/6318743/5388509-ZHQPBGRQ-7.jpg,Canvas,0.00,product,36 W x 36 H x 2 in,"Abstract,Conceptual,Fine Art,Modern,Art Deco"
USD,https://images.saatchiart.com/saatchi/1646388/art/7888595/6956335-YIVGEFYI-7.jpg,Canvas,0.00,product,36 W x 72 H x 1.5 in,"Abstract,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1154246/art/6928901/5998247-GHALBKZB-7.jpg,Canvas,0.00,product,35.4 W x 23.6 H x 0.7 in,"Abstract,Abstract Expressionism,Expressionism"
USD,https://images.saatchiart.com/saatchi/874324/art/3518934/2588821-NGOAGXZL-7.jpg,"Wood,Cardboard",0.00,product,29.5 W x 41.3 H x 1.1 in,"Abstract,Street Art,Pop Art"
USD,https://images.saatchiart.com/saatchi/1004946/art/7500089/6569009-ZMEHISFV-7.jpg,Cardboard,0.00,product,7.5 W x 11 H x 0.2 in,"Abstract,Expressionism,Modern,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/1141997/art/5274445/4344261-JJHRPMOT-7.jpg,Canvas,0.00,product,40 W x 30 H x 1.5 in,"Abstract Expressionism,Abstract,Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/1141997/art/5274561/4344377-NLIZMNEO-7.jpg,Canvas,0.00,product,36 W x 48 H x 1.5 in,"Abstract Expressionism,Abstract,Modern,Fine Art,Expressionism"
USD,https://images.saatchiart.com/saatchi/542308/art/7932800/7000399-TKXNUMDP-7.jpg,Paper,0.00,product,12.6 W x 9.4 H x 0 in,"Abstract,Fine Art,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/780747/art/3203609/2273496-QQORMWOV-7.jpg,Canvas,0.00,product,23.6 W x 43.3 H x 0.8 in,"Fine Art,Portraiture,Realism"
USD,https://images.saatchiart.com/saatchi/1005460/art/4397429/3467269-XNQRJJXM-7.jpg,Canvas,0.00,product,57 W x 37.4 H x 1 in,"Abstract,Abstract Expressionism,Modern,Expressionism"
USD,https://images.saatchiart.com/saatchi/1646388/art/7888677/6956417-JGMYDLWZ-7.jpg,Canvas,0.00,product,72 W x 48 H x 1.5 in,"Abstract,Abstract Expressionism,Art Deco,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1004946/art/6963433/6032769-NTDYBSUE-7.jpg,Cardboard,0.00,product,7.5 W x 11 H x 0.5 in,"Abstract Expressionism,Abstract,Expressionism,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1089782/art/5539241/4609053-WTFJUPIW-7.jpg,"Canvas,Wood",0.00,product,36.6 W x 28.7 H x 0.9 in,"Abstract,Abstract Expressionism,Expressionism,Impressionism,Surrealism"
USD,https://images.saatchiart.com/saatchi/874324/art/3518828/2588715-MEMWALMG-7.jpg,"Cardboard,Wood",0.00,product,29.5 W x 41.3 H x 1.1 in,"Abstract,Illustration,Street Art"
USD,https://images.saatchiart.com/saatchi/1674291/art/7973212/7040639-ZQQSSGID-7.jpg,Canvas,0.00,product,15.7 W x 27.6 H x 0.8 in,"Surrealism,Conceptual,Illustration,Realism,Fine Art"
USD,https://images.saatchiart.com/saatchi/874324/art/3818862/2888746-PADKMSIQ-7.jpg,Paper,0.00,product,27.6 W x 39.4 H x 0.1 in,"Abstract,Street Art,Illustration,Pop Art,Expressionism"
USD,https://images.saatchiart.com/saatchi/1004946/art/7808227/6876167-VAOSYLCO-7.jpg,Cardboard,0.00,product,7.1 W x 9.1 H x 0.2 in,"Abstract,Abstract Expressionism,Expressionism"
USD,https://images.saatchiart.com/saatchi/1004946/art/4297161/3367003-DKEHKZMA-7.jpg,Canvas,0.00,product,13 W x 15 H x 1 in,"Abstract,Abstract Expressionism,Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/1004946/art/7500155/6569075-QUOINYDU-7.jpg,Cardboard,0.00,product,7.5 W x 11 H x 0.8 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/854380/art/7964386/7031842-IPNAOOKK-7.jpg,Canvas,0.00,product,31.5 W x 23.6 H x 0.6 in,"Abstract,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1040903/art/5472151/4541963-BAKRMDKR-7.jpg,Canvas,0.00,product,36 W x 48 H x 1.5 in,"Abstract Expressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/1004946/art/7704068/6772220-CNPZNASN-7.jpg,Cardboard,0.00,product,7.5 W x 11 H x 0.2 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1201810/art/7704845/6772996-RDDTMZSN-7.jpg,Canvas,0.00,product,11.8 W x 15.7 H x 0.8 in,"Abstract,Expressionism,Figurative,Impressionism,Pop Art"
USD,https://images.saatchiart.com/saatchi/1004946/art/6044191/5113981-JSRYJULI-7.jpg,Canvas,0.00,product,13.7 W x 15.7 H x 1 in,"Abstract,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/752485/art/2948421/2018314-FBQVRCBA-7.jpg,Canvas,0.00,product,44.1 W x 36.2 H x 0.8 in,"Modern,Fine Art,Abstract"
USD,https://images.saatchiart.com/saatchi/1510411/art/7806713/6874659-LQTJPRNP-7.jpg,Paper,0.00,product,72 W x 52 H x 0.1 in,"Abstract,Modern,contemporary,diptych,mid century"
USD,https://images.saatchiart.com/saatchi/780747/art/3203575/2273462-VSOQEWEP-7.jpg,Canvas,0.00,product,15.7 W x 19.7 H x 0.8 in,"Fine Art,Figurative,Realism,Portraiture"
USD,https://images.saatchiart.com/saatchi/773195/art/7784944/6852937-WHDQPEBC-7.jpg,Canvas,0.00,product,39.4 W x 19.7 H x 1.2 in,"Fine Art,Impressionism,Realism"
USD,https://images.saatchiart.com/saatchi/1004946/art/7312919/6382129-JZPIBOIJ-7.jpg,Other,0.00,product,14 W x 18 H x 1 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1013166/art/6304375/5374145-ZVVLAJMK-7.jpg,Canvas,0.00,product,40 W x 40 H x 2 in,"Abstract Expressionism,Art Deco,Conceptual,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/1004946/art/7415353/6484557-ZRTMITWP-7.jpg,Cardboard,0.00,product,7.5 W x 11 H x 0.8 in,"Abstract Expressionism,Abstract,Expressionism,Modern,Contemporary"
USD,https://images.saatchiart.com/saatchi/1013166/art/6300065/5369835-GLJZQYWB-7.jpg,Canvas,0.00,product,55 W x 31 H x 1 in,"Abstract Expressionism,Art Deco,Conceptual,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/1245391/art/7861599/6929435-AAPKICUP-7.jpg,Wood,0.00,product,24.8 W x 30.3 H x 1.2 in,"Abstract,Modern,Pop Art,Street Art"
USD,https://images.saatchiart.com/saatchi/1013166/art/5976421/5046215-MNMZRGGT-7.jpg,Canvas,0.00,product,24 W x 24 H x 0.5 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/922988/art/5634809/4704617-YZMEEQVG-7.jpg,Canvas,0.00,product,35.8 W x 24 H x 1.5 in,"Abstract,Impressionism"
USD,https://images.saatchiart.com/saatchi/395656/art/6632105/5701771-YTPUTGSU-7.jpg,Wood,0.00,product,8.7 W x 10.6 H x 1.2 in,"Abstract,Folk,Modern"
USD,https://images.saatchiart.com/saatchi/331337/art/7483529/6552483-SEQNSWOB-7.jpg,Canvas,0.00,product,19.7 W x 55.1 H x 1.2 in,"Art Deco,Minimalism,Impressionism,Realism,Modern"
USD,https://images.saatchiart.com/saatchi/1510411/art/7756228/6824301-LTRYYUUM-7.jpg,Paper,0.00,product,53 W x 40 H x 0.1 in,"Modern,Pop Art"
USD,https://images.saatchiart.com/saatchi/327735/art/7697092/6765264-YGSOIFHQ-7.jpg,Canvas,0.00,product,63 W x 63 H x 1.6 in,"Abstract,Fine Art"
USD,https://images.saatchiart.com/saatchi/1004946/art/7668125/6736477-BUZEKWDB-7.jpg,Cardboard,0.00,product,7.1 W x 9.1 H x 0.2 in,"Abstract,Abstract Expressionism,Modern,Expressionism"
USD,https://images.saatchiart.com/saatchi/1004946/art/7651365/6719849-UQXHEWWL-7.jpg,Cardboard,0.00,product,7.5 W x 11 H x 2.4 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1052382/art/4196249/3266099-VOJFGAIG-7.jpg,Canvas,100,product,19.7 W x 27.6 H x 0.8 in,"Abstract,Expressionism,Figurative,Photorealism,Realism"
USD,https://images.saatchiart.com/saatchi/773195/art/7784763/6852757-CQRXQEKU-7.jpg,Canvas,0.00,product,7.9 W x 7.9 H x 1.1 in,"Fine Art,Impressionism,Realism"
USD,https://images.saatchiart.com/saatchi/1052382/art/4197538/3267388-RIJYUFKT-7.jpg,Canvas,100,product,27.6 W x 27.6 H x 0.8 in,"Realism,Documentary,Photorealism,Street Art"
USD,https://images.saatchiart.com/saatchi/1004946/art/7060917/6130243-QPMREBVJ-7.jpg,Cardboard,0.00,product,7.5 W x 11 H x 0.5 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1004946/art/7651269/6719755-INHTXDLN-7.jpg,Cardboard,0.00,product,7.5 W x 11 H x 2.4 in,"Abstract,Abstract Expressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1675542/art/7970994/7038429-BJSXDMUV-7.jpg,Canvas,40,product,27.6 W x 27.6 H x 0.7 in,Expressionism
USD,https://images.saatchiart.com/saatchi/1510411/art/7912924/6980586-GTXMWGBQ-7.jpg,Paper,0.00,product,40 W x 52 H x 0.1 in,"Abstract,abstract landscape,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/877767/art/4118599/3188451-RTGHSRTD-7.jpg,"Cardboard,Wood",0.00,product,27.6 W x 35.4 H x 1.6 in,"Abstract,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/1283465/art/6688759/5758423-LTNIMBEU-7.jpg,Canvas,129,product,55.1 W x 70.9 H x 2 in,"Abstract,music,sickly sweet,bright,textured"
USD,https://images.saatchiart.com/saatchi/1004946/art/5795545/4865345-GYOJPKUR-7.jpg,Canvas,0.00,product,35.4 W x 43.3 H x 2.4 in,"Abstract,Abstract Expressionism,Dada,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1052382/art/6152595/5222379-WLGRMYOD-7.jpg,Canvas,100,product,27.6 W x 15.7 H x 0.8 in,"Abstract,Realism,Expressionism"
USD,https://images.saatchiart.com/saatchi/1013166/art/6720379/5790043-EZAJBSLI-7.jpg,Canvas,100,product,24 W x 20 H x 0.8 in,"Abstract,Abstract Expressionism,Fine Art,Modern,Art Deco"
USD,https://images.saatchiart.com/saatchi/1374343/art/6834643/5904279-TDTPATNQ-7.jpg,Canvas,0.00,product,23.4 W x 16.5 H x 0.7 in,Expressionism
USD,https://images.saatchiart.com/saatchi/1052382/art/4197778/3267628-EFBMVNHF-7.jpg,Canvas,100,product,15.7 W x 19.7 H x 0.8 in,"Realism,Photorealism,Abstract,Conceptual,Documentary"
USD,https://images.saatchiart.com/saatchi/162409/art/5552741/4622553-CWYOGNMZ-7.jpg,Canvas,0.00,product,11.8 W x 11.8 H x 0.6 in,Surrealism
USD,https://images.saatchiart.com/saatchi/1667347/art/7972450/7039882-JLQEZRNJ-7.jpg,Canvas,50,product,9.8 W x 11.8 H x 0 in,"Cubism,Modern,Pop Art,Surrealism"
USD,https://images.saatchiart.com/saatchi/1154246/art/6208705/5278487-LUAGDPBV-7.jpg,Canvas,0.00,product,19.7 W x 15.8 H x 0.7 in,"Fine Art,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1052382/art/6381937/5451697-GASYPHYM-7.jpg,Canvas,100,product,15.7 W x 11.8 H x 0.8 in,"Realism,Photorealism"
USD,https://images.saatchiart.com/saatchi/162409/art/317554/161533-NUJNLBFX-7.jpg,Paper,0.00,product,15.7 W x 11 H x 0 in,"Impressionism,Fine Art"
USD,https://images.saatchiart.com/saatchi/1154246/art/6915469/5984815-NGIFMWBU-7.jpg,Paper,0.00,product,15.7 W x 11.8 H x 0 in,"Impressionism,Fine Art,Realism"
USD,https://images.saatchiart.com/saatchi/387369/art/562526/308819-7.jpg,Canvas,40,product,3.9 W x 3.9 H x 0.4 in,Realism
USD,https://images.saatchiart.com/saatchi/1052382/art/5908889/4978687-LXIENRUD-7.jpg,Canvas,100,product,21.7 W x 15.7 H x 0.8 in,"Abstract,Illustration,Photorealism,Realism"
USD,https://images.saatchiart.com/saatchi/459918/art/1806462/958417-LGNTUBFP-7.jpg,"Canvas,Cardboard,Other",0.00,product,24 W x 48 H x 2 in,Abstract
USD,https://images.saatchiart.com/saatchi/1013166/art/6966095/6035431-VDOBWFQW-7.jpg,Canvas,0.00,product,36 W x 24 H x 2 in,"Abstract,Abstract Expressionism,Art Deco,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/187508/art/2465377/1535389-CMSBOXVC-7.jpg,Canvas,66,product,18.1 W x 24.4 H x 0.4 in,"Abstract Expressionism,Art Deco,Conceptual,Expressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/1667347/art/7972528/7039960-FUBKQTUV-7.jpg,Canvas,50,product,9.8 W x 13.8 H x 0 in,"Abstract,Cubism,Modern,Pop Art,Surrealism"
USD,https://images.saatchiart.com/saatchi/780747/art/5600981/4670791-PYEHJXLZ-7.jpg,Canvas,0.00,product,35.4 W x 31.5 H x 1.2 in,"Expressionism,Figurative,Fine Art,Surrealism,Realism"
USD,https://images.saatchiart.com/saatchi/459918/art/1806545/952651-JJOGWQID-7.jpg,Canvas,0.00,product,24 W x 48 H x 2 in,Abstract
USD,https://images.saatchiart.com/saatchi/459918/art/1806538/958468-KLDETNWK-7.jpg,"Canvas,Cardboard,Other",0.00,product,24 W x 48 H x 2 in,Abstract
USD,https://images.saatchiart.com/saatchi/1115812/art/5050337/4120159-AQQWANSJ-7.jpg,Canvas,0.00,product,12.4 W x 25 H x 1.2 in,"Figurative,Illustration,Portraiture"
USD,https://images.saatchiart.com/saatchi/162409/art/317557/162662-SULVOXHQ-7.jpg,Paper,0.00,product,19.7 W x 15 H x 0 in,"Impressionism,Fine Art"
USD,https://images.saatchiart.com/saatchi/1242199/art/7973386/7040813-NQMFZZDJ-7.jpg,Paper,40,product,16.5 W x 23.6 H x 0.4 in,"Fine Art,Figurative,Illustration,Portraiture,Conceptual"
USD,https://images.saatchiart.com/saatchi/1055733/art/7740676/6808772-SXGJOJYZ-7.jpg,Canvas,62,product,23.6 W x 11.8 H x 0.8 in,"Impressionism,Realism,Figurative,Fine Art"
USD,https://images.saatchiart.com/saatchi/1154246/art/5554761/4624573-OXAVHJUK-7.jpg,Canvas,0.00,product,15.7 W x 19.7 H x 0.1 in,"Impressionism,Realism"
USD,https://images.saatchiart.com/saatchi/400038/art/1665135/850557-7.jpg,Canvas,40,product,22.4 W x 31.9 H x 0.7 in,Surrealism
USD,https://images.saatchiart.com/saatchi/740436/art/3747430/2817314-HJFDDYMM-7.jpg,Canvas,95,product,9.4 W x 12.6 H x 0.8 in,"Abstract,Figurative,Fine Art"
USD,https://images.saatchiart.com/saatchi/1198499/art/7034477/6103803-KIGYQUJB-7.jpg,Paper,0.00,product,12.2 W x 16.1 H x 0.1 in,"Realism,Fine Art,Illustration"
USD,https://images.saatchiart.com/saatchi/400038/art/1652943/845385-NPKOJZAW-7.jpg,Canvas,40,product,31.9 W x 25.6 H x 0.7 in,Abstract
USD,https://images.saatchiart.com/saatchi/459918/art/4442009/3511849-ILYJXBJO-7.jpg,Canvas,0.00,product,32 W x 32 H x 0.1 in,Figurative
USD,https://images.saatchiart.com/saatchi/1620626/art/7973230/7040657-JMWMOMCU-7.jpg,Canvas,40,product,10 W x 10 H x 0.1 in,"Fine Art,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/162409/art/5032733/4102555-HEGZIKYX-7.jpg,"Canvas,Cardboard",0.00,product,11.8 W x 11.8 H x 0.2 in,"Realism,Surrealism"
